,ipsi_VISam,ipsi_VISp,ipsi_VISpm,ipsi_VISrl,contra_VISpor,ipsi_CP,ipsi_ENTl,ipsi_ENTm,ipsi_HPF,ipsi_LA,ipsi_PERI,ipsi_VISl,ipsi_VISpor,ipsi_fiber tracts,ipsi_APN,ipsi_LD,ipsi_LGv,ipsi_NOT,ipsi_PPT,ipsi_SCop,ipsi_SCsg,ipsi_SCzo,contra_VISp,ipsi_RSPagl,ipsi_VISal,ipsi_VISli,ipsi_VISpl,ipsi_LP,ipsi_MB,ipsi_PG,ipsi_RSPd,ipsi_RSPv,ipsi_SCdg,ipsi_SCig,ipsi_SCiw,ipsi_SNr,ipsi_SubG,ipsi_TRN,ipsi_VISa,ipsi_ZI,ipsi_LGd-co,ipsi_LGd-ip,ipsi_LGd-sh,ipsi_Eth,ipsi_MGm,ipsi_SGN,ipsi_TEa,ipsi_RT,ipsi_TH,ipsi_VAL,ipsi_VM,ipsi_VPL,ipsi_IGL,ipsi_VPM,contra_CP,contra_RSPv,contra_fiber tracts,ipsi_ACAd,ipsi_ACAv,ipsi_APr,ipsi_POST,ipsi_PRE,contra_AUDpo,contra_RSPd,contra_TEa,ipsi_MOs,ipsi_SSp-bfd,ipsi_MPT,ipsi_OP,ipsi_POL,contra_ENTl,contra_VISl,contra_VISpl,ipsi_ECT,ipsi_STR,contra_AON,contra_ECT,contra_EPd,contra_OLF,contra_ORBl,contra_ORBvl,contra_PIR,contra_SSp-bfd,contra_VISC,ipsi_AId,ipsi_AIp,ipsi_AIv,ipsi_CEAc,ipsi_CLA,ipsi_ORBl,ipsi_ORBvl,ipsi_PL,ipsi_SSp-m,ipsi_SSp-n,ipsi_SSs,ipsi_VISC,ipsi_MGd,ipsi_MGv,contra_ACAd,contra_AIp,contra_PERI,ipsi_AUDd,ipsi_SSp-tr,ipsi_P,ipsi_AUDv,ipsi_FF,ipsi_PO,ipsi_PRC,ipsi_AUDpo,ipsi_SSp-un,contra_VISal,ipsi_MOp,ipsi_MRN,ipsi_NPC,ipsi_PAG,ipsi_HY,ipsi_PF,contra_VISli,ipsi_PAR,ipsi_SCdw,contra_PH,contra_RE,contra_Xi,ipsi_PH,ipsi_PRNr,ipsi_PVi,contra_ACAv,ipsi_SSp-ul,contra_VISam,ipsi_AUDp,contra_RSPagl,ipsi_SSp-ll,contra_VISa,contra_PAG,ipsi_CS,ipsi_GPe,ipsi_NI,ipsi_NLL,ipsi_PCG,ipsi_PPN,ipsi_SUM,contra_AUDd,contra_VISpm,contra_VISrl,contra_ENTm,ipsi_AON,ipsi_OLF,ipsi_TTd,ipsi_DG-mo,ipsi_CUN,ipsi_ICe,ipsi_SAG,contra_MOp,contra_SSp-m,contra_SSs,ipsi_CTXsp,ipsi_GU,contra_PT,ipsi_CL,ipsi_IntG,ipsi_PR,ipsi_SMT,ipsi_AD,ipsi_LSc,ipsi_PoT,contra_APr,ipsi_RE,contra_GRN,contra_MRN,contra_RPF,ipsi_MARN,ipsi_PRNc,ipsi_PRP,ipsi_PBG,ipsi_NTB,ipsi_RN,ipsi_VTA,ipsi_BLAa,ipsi_STN,contra_MOs,ipsi_CEAl,contra_DTN,contra_PCG,contra_PDTg,contra_SPA,ipsi_DTN,ipsi_LDT,ipsi_LT,ipsi_SPA,ipsi_VPMpc,ipsi_PB,contra_LSc,contra_LSr,ipsi_BLAp,contra_AUDv,contra_CM,contra_IMD,contra_TH,ipsi_IMD,contra_AUDp,contra_DG-mo,contra_PAR,contra_POST,contra_PRE,contra_SCdg,ipsi_CA3,contra_AMd,contra_PVT,ipsi_AMd,ipsi_ICc,ipsi_ICd,ipsi_MY,ipsi_SLC,ipsi_SLD,contra_SCiw,contra_MB,contra_PIL,contra_PP,ipsi_AV,ipsi_LH
211550_7942-X7116-Y18251_reg.swc,0.0,9775.37940752822,0.0,0.0,0.0,992.31287381117,0.0,0.0,0.0,0.0,0.0,537.4033884536223,0.0,6238.008354599707,5191.625151704056,0.0,7961.199671853797,0.0,0.0,1520.77647111823,1875.942403150932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3915.490695367136,0.0,0.0,0.0,0.0,0.0,0.0,1437.7665086268153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.8631426190848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191807_7017-X4048-Y11120_reg.swc,1206.4133870261917,4498.02233519357,19971.26434120615,0.0,0.0,5799.370124706977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22713.71391990318,10669.883992894023,3367.3033976512847,4370.060816846568,318.9647295285197,2052.3117452620263,0.0,0.0,0.0,0.0,3149.3047011756207,1493.0353846740452,0.0,0.0,11720.338218558314,6706.234013386931,1337.9686365260188,9652.179052461666,0.0,0.0,7459.916982772497,7839.446875947361,2453.035922076864,2230.657878559483,0.0,0.0,3985.996522856532,3721.616125713276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.1422826014277,1761.4895859058065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2368.131453971492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2119.1748666396747,0.0,0.0,0.0,253.31401158670013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.845497678817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.3032536256658,0.0,2619.460235663923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.68692243269288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.7127144211617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182709_7886-X5075-Y22541_2_reg.swc,0.0,15378.636092573795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.1706031699378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8670.254975777187,4982.459561660009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423.688576030833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18453_5766-X31719-Y6139_reg.swc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5103.755646431332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4184.379499064858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5109.905079499755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12605.763015291272,0.0,0.0,0.0,0.0,0.0,0.0,4134.2238367914015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18864_7117-X4611-Y9823_reg.swc,0.0,34247.57003255087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3184.7913699585183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191812_7886-X4342-Y22754_reg.swc,0.0,34125.040366506175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.7184476747475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191807_7537-X7637-Y23814_reg.swc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17966.918914548143,0.0,0.0,0.0,504.5650670650554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.085921566297,9969.23974905312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.202950773899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182724_6690-X3748-Y10610_reg.swc,0.0,6902.321021568837,854.1910032182627,0.0,0.0,4634.001681821968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7096.348104361157,0.0,4732.134841154938,0.0,1373.5519765297342,0.0,0.0,3213.9279185191044,0.0,0.0,0.0,0.0,0.0,0.0,13154.634998187688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.880697588882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17109_7001-X6205-Y5194_reg.swc,164.7896005868997,0.0,0.0,0.0,501.6936690441963,0.0,0.0,0.0,0.0,0.0,0.0,367.5716495856464,9844.641134787267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21933.32026787119,6071.757933962936,0.0,0.0,4191.709686724926,0.0,0.0,0.0,2898.018421591154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5005.317376299656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.3727026928451,7055.116747469462,0.0,0.0,0.0,0.0,0.0,1578.4114864284104,5315.205247191145,0.0,228.50706311903,0.0,0.0,0.0,0.0,0.0,5695.73093114682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2463.910364132262,470.93325195983294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4767.819383710019,0.0,2958.1174010178806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2232.861703419568,6514.285911111897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.45011140009169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182724_6644-X4183-Y20666_reg.swc,2220.757921260239,1595.1177947458425,495.6706178758751,0.0,0.0,7875.314215431869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8296.793059896796,1647.6373249206338,2578.335905638072,414.165160578367,2228.0299316096816,0.0,5158.869784114344,0.0,0.0,0.0,0.0,2050.0357892457296,0.0,0.0,2607.4099182284003,470.8810007884818,3621.2995761303328,0.0,0.0,0.0,3827.395747686668,0.0,0.0,0.0,1609.190087125485,6099.5043791690405,2226.8249021062893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.63578394022585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459.5185925528103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1799.9390991235764,0.0,0.0,2301.728759776646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18469_5755-X6174-Y22049_reg.swc,9774.420390707794,0.0,0.0,0.0,0.0,13832.628180648046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9859.945466030313,5639.997016954206,5037.74597176099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1707.412123773795,968.268503238843,0.0,0.0,0.0,5004.085206280061,7675.062807043244,0.0,1302.2175055116202,0.0,9089.647885794637,6184.306835725883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850.4297623236776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2329.3225848727266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196476_8380-x4209-y10481_reg.swc,0.0,8490.933847672202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12631.412383854642,0.0,0.0,3170.2027332561624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.4029995089136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162.534478843912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
